,y
20444,close
161533,safe
256456,very_close
178373,safe
236169,very_close
285771,very_close
229437,very_close
41764,close
27271,close
297488,very_close
166437,safe
227288,very_close
226883,very_close
34141,close
177612,safe
178548,safe
132169,safe
195703,safe
202175,very_close
255094,very_close
197792,safe
176413,safe
274794,very_close
55497,close
272852,very_close
49536,close
170277,safe
160254,safe
148062,safe
61733,close
174634,safe
92003,close
281165,very_close
221607,very_close
140669,safe
228895,very_close
178111,safe
263912,very_close
10902,close
221677,very_close
138269,safe
89724,close
154890,safe
193826,safe
49941,close
242351,very_close
226691,very_close
263341,very_close
110723,safe
181633,safe
50236,close
228035,very_close
31387,close
120372,safe
83338,close
178270,safe
85194,close
92486,close
121377,safe
34993,close
295836,very_close
182754,safe
138565,safe
100361,safe
10938,close
47010,close
265702,very_close
162500,safe
6954,close
49414,close
185921,safe
231021,very_close
9188,close
107769,safe
294256,very_close
230779,very_close
251004,very_close
171199,safe
281155,very_close
260641,very_close
152046,safe
171587,safe
263321,very_close
45456,close
205901,very_close
93490,close
16048,close
71623,close
169913,safe
125125,safe
176021,safe
134918,safe
107856,safe
175070,safe
125757,safe
128883,safe
188150,safe
77093,close
14085,close
89349,close
190150,safe
173783,safe
111006,safe
6437,close
179843,safe
271867,very_close
95907,close
60158,close
170228,safe
268076,very_close
262796,very_close
77146,close
230590,very_close
82312,close
59006,close
221143,very_close
69456,close
217195,very_close
42014,close
203996,very_close
198892,safe
124056,safe
126192,safe
183279,safe
63054,close
128939,safe
292873,very_close
117160,safe
218016,very_close
224120,very_close
44037,close
76912,close
35509,close
125744,safe
47741,close
46153,close
169388,safe
58159,close
44679,close
110002,safe
197405,safe
213970,very_close
267483,very_close
260652,very_close
129813,safe
168777,safe
177338,safe
265886,very_close
140697,safe
233658,very_close
46957,close
97228,close
11072,close
116959,safe
261630,very_close
108550,safe
224454,very_close
163052,safe
296942,very_close
267300,very_close
94025,close
92751,close
17395,close
233558,very_close
207742,very_close
203467,very_close
271949,very_close
10831,close
244459,very_close
261052,very_close
68597,close
126554,safe
254494,very_close
158663,safe
174001,safe
22400,close
45804,close
40900,close
161172,safe
137865,safe
143028,safe
222955,very_close
123020,safe
167774,safe
76985,close
221906,very_close
159450,safe
277231,very_close
255469,very_close
151627,safe
42969,close
20479,close
66997,close
210925,very_close
60600,close
60901,close
285328,very_close
90316,close
40228,close
255146,very_close
121289,safe
116745,safe
43222,close
216324,very_close
127503,safe
222666,very_close
288832,very_close
268977,very_close
96700,close
114693,safe
286583,very_close
185928,safe
147657,safe
269133,very_close
204599,very_close
13563,close
16485,close
276798,very_close
248776,very_close
42971,close
226577,very_close
130128,safe
1850,close
90081,close
181912,safe
35703,close
98727,close
35781,close
93712,close
216732,very_close
246199,very_close
24865,close
21190,close
235613,very_close
64087,close
69077,close
152263,safe
119,close
173062,safe
10530,close
42991,close
177464,safe
296471,very_close
79334,close
190667,safe
38722,close
229987,very_close
142105,safe
223762,very_close
45736,close
190047,safe
195760,safe
7061,close
137385,safe
179268,safe
294800,very_close
282845,very_close
129086,safe
73097,close
240664,very_close
3817,close
118195,safe
46658,close
269107,very_close
250773,very_close
256165,very_close
642,close
276691,very_close
93222,close
245145,very_close
205135,very_close
97721,close
182032,safe
44422,close
227443,very_close
204832,very_close
168088,safe
7058,close
71924,close
195687,safe
146039,safe
137401,safe
261136,very_close
118371,safe
238231,very_close
4327,close
45135,close
275170,very_close
202666,very_close
231749,very_close
105700,safe
232735,very_close
5987,close
18004,close
6708,close
243562,very_close
271345,very_close
32680,close
235159,very_close
181356,safe
149490,safe
201385,very_close
255043,very_close
292694,very_close
40098,close
287725,very_close
89294,close
294378,very_close
287135,very_close
264652,very_close
170234,safe
113557,safe
38370,close
279115,very_close
10064,close
248899,very_close
206130,very_close
269488,very_close
51401,close
291375,very_close
178496,safe
83708,close
243671,very_close
231176,very_close
275965,very_close
38309,close
125192,safe
69913,close
181223,safe
198011,safe
235795,very_close
178219,safe
37715,close
11661,close
294736,very_close
268865,very_close
295356,very_close
275605,very_close
20242,close
102572,safe
282855,very_close
115824,safe
92194,close
57444,close
94895,close
66787,close
69376,close
124667,safe
213164,very_close
172016,safe
199803,safe
264320,very_close
208726,very_close
81045,close
205905,very_close
131919,safe
19753,close
270612,very_close
33759,close
60215,close
291603,very_close
189285,safe
108321,safe
5852,close
78111,close
173538,safe
26231,close
65085,close
81601,close
245223,very_close
155504,safe
221916,very_close
22624,close
247624,very_close
153173,safe
14565,close
222887,very_close
93723,close
208520,very_close
297467,very_close
47123,close
60529,close
214538,very_close
273424,very_close
289960,very_close
56111,close
193934,safe
10742,close
6016,close
157982,safe
37094,close
202183,very_close
286748,very_close
123473,safe
120974,safe
198621,safe
46189,close
129146,safe
279561,very_close
12944,close
134950,safe
260541,very_close
124997,safe
82116,close
110874,safe
178529,safe
89582,close
7720,close
185517,safe
177286,safe
29935,close
191821,safe
144953,safe
88036,close
3798,close
211683,very_close
44716,close
175644,safe
79218,close
221494,very_close
85367,close
25889,close
217908,very_close
173014,safe
240778,very_close
195557,safe
94165,close
168712,safe
217142,very_close
129937,safe
98600,close
169123,safe
282606,very_close
75455,close
224924,very_close
185610,safe
40036,close
78302,close
18853,close
40170,close
93877,close
171464,safe
215102,very_close
107144,safe
239834,very_close
44626,close
186066,safe
222623,very_close
270402,very_close
31035,close
136277,safe
223027,very_close
296923,very_close
173284,safe
183204,safe
7698,close
159820,safe
107657,safe
33950,close
290226,very_close
297976,very_close
211696,very_close
244555,very_close
172872,safe
7381,close
33131,close
224709,very_close
46285,close
111545,safe
16202,close
167963,safe
63748,close
260925,very_close
206849,very_close
60855,close
262215,very_close
228080,very_close
157259,safe
217039,very_close
216175,very_close
136324,safe
242599,very_close
46834,close
230355,very_close
46035,close
163700,safe
109539,safe
266052,very_close
298057,very_close
282797,very_close
242220,very_close
239124,very_close
125503,safe
264070,very_close
165799,safe
139031,safe
287672,very_close
39689,close
45244,close
267506,very_close
211707,very_close
129718,safe
95740,close
52114,close
41527,close
261296,very_close
31228,close
18821,close
229955,very_close
99008,close
57045,close
136173,safe
248495,very_close
218164,very_close
154979,safe
251867,very_close
34275,close
111761,safe
159632,safe
194196,safe
173289,safe
269390,very_close
221632,very_close
153877,safe
201845,very_close
60754,close
34613,close
109086,safe
39120,close
17932,close
164647,safe
134298,safe
77653,close
280242,very_close
101222,safe
51304,close
65579,close
185910,safe
52806,close
158283,safe
111310,safe
273231,very_close
189157,safe
195154,safe
294592,very_close
253816,very_close
58109,close
146526,safe
59691,close
184291,safe
105404,safe
148095,safe
198042,safe
87536,close
206840,very_close
102821,safe
66441,close
174839,safe
3431,close
214851,very_close
154346,safe
62359,close
48905,close
75585,close
105174,safe
223059,very_close
220060,very_close
50549,close
235822,very_close
4248,close
131003,safe
111144,safe
213424,very_close
42989,close
81313,close
242739,very_close
131846,safe
107016,safe
89986,close
94675,close
120084,safe
145325,safe
144922,safe
26446,close
153718,safe
116109,safe
207938,very_close
273726,very_close
57622,close
101323,safe
51343,close
113912,safe
67004,close
184730,safe
183367,safe
225681,very_close
210110,very_close
115608,safe
203781,very_close
71575,close
44355,close
85321,close
8274,close
240197,very_close
205314,very_close
108306,safe
182795,safe
83443,close
149567,safe
52040,close
142625,safe
281214,very_close
271372,very_close
117187,safe
207739,very_close
207737,very_close
291223,very_close
38073,close
66322,close
229248,very_close
110126,safe
104020,safe
107518,safe
40226,close
257693,very_close
7363,close
225167,very_close
141148,safe
111608,safe
267288,very_close
9313,close
190800,safe
92804,close
250666,very_close
169762,safe
38888,close
129760,safe
131723,safe
7395,close
149525,safe
176229,safe
49965,close
19019,close
68389,close
245783,very_close
259646,very_close
209619,very_close
283097,very_close
209335,very_close
81870,close
55116,close
197307,safe
287194,very_close
98788,close
134110,safe
232517,very_close
35667,close
179938,safe
127516,safe
224888,very_close
271286,very_close
157697,safe
187863,safe
91413,close
267460,very_close
246307,very_close
139765,safe
296309,very_close
52851,close
160615,safe
251120,very_close
65351,close
21196,close
157403,safe
178728,safe
232053,very_close
295319,very_close
211185,very_close
67460,close
134508,safe
295834,very_close
215833,very_close
260616,very_close
201798,very_close
244203,very_close
152893,safe
198143,safe
159226,safe
281505,very_close
125348,safe
182475,safe
62986,close
230734,very_close
218314,very_close
266815,very_close
36848,close
123090,safe
135990,safe
117594,safe
2915,close
144936,safe
286192,very_close
107161,safe
252510,very_close
99585,close
243713,very_close
150057,safe
46833,close
204304,very_close
272408,very_close
292016,very_close
239986,very_close
37983,close
290424,very_close
40150,close
165449,safe
219138,very_close
17730,close
272187,very_close
143299,safe
146978,safe
77302,close
209797,very_close
265325,very_close
144231,safe
139222,safe
270461,very_close
58659,close
64939,close
234691,very_close
253664,very_close
270608,very_close
134377,safe
268222,very_close
147339,safe
183546,safe
198328,safe
111844,safe
242790,very_close
74969,close
126236,safe
101189,safe
294088,very_close
153753,safe
236339,very_close
193348,safe
209270,very_close
277912,very_close
247384,very_close
120477,safe
246635,very_close
123456,safe
205366,very_close
43425,close
44637,close
61894,close
194982,safe
282055,very_close
97728,close
162473,safe
22308,close
34331,close
26695,close
116598,safe
44087,close
168390,safe
71716,close
130790,safe
240448,very_close
15731,close
31858,close
9810,close
695,close
226505,very_close
265349,very_close
179301,safe
12229,close
89332,close
86221,close
263288,very_close
90703,close
206496,very_close
182791,safe
163009,safe
29518,close
160136,safe
10617,close
105317,safe
200930,very_close
248761,very_close
135539,safe
126262,safe
132580,safe
72907,close
21632,close
34922,close
254650,very_close
73575,close
44896,close
273306,very_close
240053,very_close
263125,very_close
186432,safe
237582,very_close
152325,safe
278273,very_close
140735,safe
69691,close
177276,safe
98616,close
25013,close
117575,safe
179424,safe
252412,very_close
188977,safe
198490,safe
243547,very_close
230519,very_close
69091,close
233991,very_close
194818,safe
76017,close
39742,close
31181,close
81037,close
193424,safe
53704,close
253717,very_close
148505,safe
185775,safe
135211,safe
166075,safe
40135,close
40458,close
235738,very_close
228082,very_close
279903,very_close
263929,very_close
88083,close
41018,close
251454,very_close
270504,very_close
199282,safe
233896,very_close
156702,safe
137674,safe
18593,close
54485,close
34025,close
279176,very_close
65845,close
80943,close
29862,close
130093,safe
52767,close
8941,close
137080,safe
118268,safe
165370,safe
77190,close
230246,very_close
207465,very_close
73080,close
46645,close
41062,close
198344,safe
85403,close
108875,safe
40569,close
283993,very_close
219770,very_close
51118,close
50704,close
57862,close
66030,close
2220,close
233120,very_close
289055,very_close
10961,close
101429,safe
265544,very_close
299028,very_close
173993,safe
129413,safe
299566,very_close
